Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-01-02,39.37774658203125,,52.31099319458008,16.46965217590332,46.69208526611328,36.3150749206543,36.60611724853515,,33.728065490722656,57.79949951171875,63.63808822631836
2015-01-05,38.37408828735352,,50.14698791503906,16.123348236083984,45.601417541503906,35.76069641113281,36.348690032958984,,33.315711975097656,57.50472259521485,62.42097473144531
2015-01-06,38.03413772583008,,49.41032028198242,15.876937866210938,45.039554595947266,35.32953643798828,36.30327224731445,,33.33702087402344,57.31103515625,61.79906463623047
2015-01-07,38.46312713623047,,49.51555252075195,16.043434143066406,45.37832260131836,35.62870788574219,36.924095153808594,,33.66407012939453,58.65853500366211,62.77632141113281
2015-01-08,39.37774658203125,,50.62716293334961,16.283187866210938,46.28721237182617,36.41184616088867,37.4843635559082,,33.89869689941406,59.66074752807617,63.71808242797851
2015-01-09,39.17539978027344,,50.225921630859375,16.063413619995117,45.79145812988281,36.297462463378906,37.18150329589844,,33.685401916503906,59.13017272949219,62.98067855834961
2015-01-12,39.08636093139648,,48.77888870239258,15.930216789245604,45.47746658325195,35.875091552734375,37.06793594360352,,33.6071891784668,59.15542221069336,62.6430549621582
2015-01-13,38.64927673339844,,48.39078903198242,15.876937866210938,45.38658142089844,35.848697662353516,37.06037139892578,,33.69961166381836,58.89434814453125,62.6430549621582
2015-01-14,38.196022033691406,,48.54208755493164,15.650506973266602,45.13871383666992,35.64630889892578,36.946807861328125,,33.99112319946289,58.80170822143555,61.887916564941406
2015-01-15,38.123172760009766,,47.923805236816406,15.457372665405272,44.92388153076172,35.1887321472168,37.00736999511719,,34.261268615722656,58.170047760009766,61.08830642700195
2015-01-16,38.730220794677734,,49.482669830322266,15.643848419189451,45.221343994140625,35.53191375732422,37.30264663696289,,34.56698226928711,59.26493453979492,61.896785736083984
2015-01-20,38.79498291015625,,49.5418586730957,15.577250480651855,45.543582916259766,35.831092834472656,37.45407485961914,,34.65231704711914,59.26493453979492,61.54141998291016
2015-01-21,39.17539978027344,,50.548221588134766,15.617207527160645,45.9154052734375,35.89269256591797,37.63576889038086,,34.9864616394043,59.3828239440918,61.941200256347656
2015-01-22,39.66914367675781,,50.785011291503906,16.003477096557617,46.65074920654297,36.48225402832031,38.01432800292969,,34.837162017822266,60.09024810791016,63.105037689208984
2015-01-23,39.05399703979492,,50.42325210571289,15.830323219299316,46.26242446899414,36.473445892333984,37.59034729003906,,34.93669128417969,59.74496841430664,63.01617813110352
2015-01-26,39.22396469116211,,51.14678192138672,15.910229682922363,46.32026290893555,36.3238639831543,37.59034729003906,,34.91536331176758,60.05657196044922,63.34489822387695
2015-01-27,38.95685958862305,,51.113887786865234,15.737082481384276,45.708831787109375,35.2767333984375,37.15879440307617,,34.96512985229492,59.62705612182617,62.838504791259766
2015-01-28,38.25267028808594,,49.10115432739258,15.450713157653809,45.31222152709961,35.21512985229492,36.72724533081055,,34.666526794433594,58.76802444458008,62.02115631103515
2015-01-29,38.75450134277344,,49.2656135559082,15.577250480651855,45.8327751159668,35.54951095581055,37.022518157958984,,35.12866973876953,59.26493453979492,62.86516189575195
2015-01-30,38.6007194519043,,49.69314956665039,15.324175834655762,45.08913803100586,35.10954284667969,36.35626983642578,,34.35371398925781,58.338504791259766,62.18109130859375
2015-02-02,38.94875717163086,,51.21255111694336,15.570589065551758,45.75841522216797,35.47031784057617,36.78781509399414,,34.50300979614258,58.666961669921875,62.74079132080078
2015-02-03,39.806732177734375,,52.613563537597656,15.830323219299316,46.50204086303711,35.875091552734375,37.113372802734375,,34.6309814453125,59.06277847290039,64.07343292236328
2015-02-04,39.547733306884766,,51.74534606933594,15.79036808013916,46.14674758911133,35.94547653198242,37.12852096557617,,34.21151351928711,58.3216552734375,64.4998779296875
2015-02-05,40.502830505371094,,52.48859786987305,15.950200080871582,46.54335403442383,36.27985763549805,37.31779098510742,,34.52434158325195,59.30702590942383,64.89966583251953
2015-02-06,40.40570068359375,,52.50176239013672,16.07672691345215,46.43593978881836,36.16547393798828,37.151222229003906,,33.102413177490234,58.76802444458008,64.80193328857422
2015-02-09,40.35713577270508,,52.55437850952149,15.996819496154783,46.31200408935547,36.1126823425293,36.87109375,,32.810916900634766,58.07741165161133,64.55318450927734
2015-02-10,40.65662384033203,,52.52806091308594,16.123348236083984,46.568145751953125,36.64944076538086,37.30264663696289,,33.486324310302734,59.05437088012695,65.34387969970703
2015-02-11,40.59187316894531,,52.15973281860352,16.123348236083984,46.584686279296875,36.79022979736328,37.47678756713867,,32.76115036010742,59.113304138183594,65.36163330078125
2015-02-12,41.28795623779297,,52.843772888183594,16.283187866210938,47.02257537841797,37.29181289672851,37.65092086791992,,32.611846923828125,59.32386016845703,66.13457489013672
2015-02-13,41.635990142822266,,53.96195602416992,16.269865036010742,47.23740768432617,37.52938079833984,37.47678756713867,,32.11417007446289,59.5596923828125,66.53439331054688
2015-02-17,41.68456268310547,,54.12639999389648,16.32314109802246,47.30352020263672,37.54698944091797,37.4843635559082,,32.085731506347656,59.98919677734375,66.38336181640625
2015-02-18,41.79786682128906,,53.48179626464844,16.223249435424805,47.56792068481445,37.5821647644043,37.68876647949219,,32.84646224975586,60.05657196044922,66.34781646728516
2015-02-19,41.91120147705078,,53.23184585571289,16.156644821166992,47.65054702758789,37.71416091918945,37.44649887084961,,32.476776123046875,60.15762710571289,66.55216979980469
2015-02-20,42.03260040283203,,52.975337982177734,16.27652359008789,48.05541229248047,37.90774917602539,37.55248260498047,,32.48387908935547,60.789276123046875,67.02302551269531
